WBSEGMENT,BURPID,BURP Stream Name,SMI,SFI,SHI,WBAG 2 Score,SMI2,SFI2,SHI2,WBAG 3 Score
ID17060201SL053_03,2002SIDFA084,Valley Creek,68.02154,NULL,75,3,48,NULL,75,1.5
ID17060201SL054_02,2002SIDFA085,Meadow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL060_02,2002SIDFA086,Iron Creek,85.69178,87.01663,65,2.67,66,100,65,2.33
ID17060201SL100_02,2002SIDFA087,Holman Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL093_02,2002SIDFA088,Rough Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL057_02,2002SIDFA089,Elk Creek,68.87102,83.29781,64,2.67,51,79,64,1.67
ID17060201SL052_02,2002SIDFA090,Stanley Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL052_03,2002SIDFA091,Stanley Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL084_02,2002SIDFA092,Frenchman Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL083_03,2002SIDFA093,Smiley Creek,69.06362,88.42741,56,2.33,68,84,56,1.67
ID17060201SL082_02,2002SIDFA094,Little Beaver Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL082_02,2002SIDFA095,Beaver Creek,86.44499,94.0107,58,2.67,75,91,57,2.33
ID17060201SL079_02,2002SIDFA096,Alturas Lake Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL080_03,2002SIDFA097,Alpine Creek,83.95003,52.26534,66,2.33,79,80,66,2.33
ID17060201SL081_02,2002SIDFA098,Taylor Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL081_02,2002SIDFA099,Lost Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL081_02,2002SIDFA100,Warm Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL087_03,2002SIDFA101,Fourth of July Creek,81.35995,33.35151,58,0,69,72,58,1.67
ID17060201SL088_02,2002SIDFA102,Fisher Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040215SK017_02,2002SIDFV001,Webber Creek,55.89806,78.55989,57,1.67,66,100,57,2.67
ID17060202SL022_02,2002SIDFV002,East Fork Pahsimeroi River,60.4549,NULL,70,3,54,NULL,69,2
ID17060206SL044_02,2002SIDFV003,Hoodoo Creek,72.00221,NULL,79,3,67,NULL,79,2.5
ID17060306CL053_03,2002SLEWA001,Moose Creek,41.64442,55.01443,56,1,26,29,56,1.33
ID17060306CL047_03,2002SLEWA002,Boulder Creek,63.78656,80.11262,64,2,55,100,70,2.67
ID17060306CL047_02,2002SLEWA003,Boulder Creek,59.35199,87.43211,64,3,59,99,63,2.33
ID17060306CL053_02,2002SLEWA004,Moose Creek,53.72485,43.27881,55,2,52,99,51,1.67
ID17060108CL027b_02,2002SLEWA005,Big Creek,54.8378,72.03056,62,2.67,73,66,62,2.33
ID17060108CL029_03,2002SLEWA006,Gold Creek,37.52341,41.23892,34,1,56,74,34,1.67
ID17060108CL011b_03,2002SLEWA007,Flannigan Creek,40.90333,41.1464,34,1,55,79,34,1.67
ID17060108CL030_02,2002SLEWA008,Gold Creek,57.1732,89.11786,60,3,62,100,56,2.67
ID17060108CL013b_03,2002SLEWA009,West Fork Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL012_03,2002SLEWA010,Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL015b_02,2002SLEWA011,East Fork Hatter Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL015b_03,2002SLEWA012,Hatter Creek,52.01961,85.35859,37,1.67,65,39,37,1.67
ID17060108CL015a_02,2002SLEWA013,Hatter Creek,39.92116,77.14268,59,1.67,45,93,59,1.67
ID17060108CL001_03,2002SLEWA014,Cow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL001_02,2002SLEWA015,Cow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL027b_02,2002SLEWA016,Big Creek,41.94794,72.3609,57,1.67,37,39,52,1
ID17060108CL011a_02,2002SLEWA017,Flannigan Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL032a_02,2002SLEWA018,Middle Fork Deep Creek,46.97596,40.71606,45,1.33,66,56,45,1.67
ID17060108CL032b_03,2002SLEWA019,Deep Creek,28.80113,40.71606,30,0,50,63,30,1
ID17060108CL005_02,2002SLEWA020,Paradise Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL002_03,2002SLEWA021,South Fork Palouse River,22.33741,18.16318,23,0,61,70,23,1.67
ID17060108CL001_03,2002SLEWA022,Union Flat Creek,31.9687,44.38388,26,0,53,75,26,1.33
ID17060306CL054_02,2002SLEWA023,Corral Creek,21.95536,NULL,37,0,33,,37,1
ID17060306CL054_03,2002SLEWA024,Corral Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL055_02,2002SLEWA025,Pine Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL051_02,2002SLEWA026,East Fork Potlatch River,69.34644,89.5045,73,3,71,81,70,2.33
ID17060108CL005_02,2002SLEWA027,Paradise Creek,NULL,20.38404,34,0,50,82,34,1.33
ID17060306CL064_03,2002SLEWA028,Little Potlatch Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL044_06,2002SLEWA029,Potlatch River,55.87554,46.16838,58,1.33,42,31,61,1.33
ID17060306CL057_02,2002SLEWA030,East Fork Big Bear Creek,51.16412,59.30406,69,1.67,47,92,69,2
ID17060306CL062_02,2002SLEWA031,Middle Potlach Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL049_02,2002SLEWA032,West Fork Potlatch River,29.80155,53.6357,34,0,52,61,34,1
ID17060306CL055_03,2002SLEWA033,Pine Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL046_02,2002SLEWA034,Cedar Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL056_05,2002SLEWA035,Big Bear Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060209SL039_03,2002SLEWA036,Van Buren Creek,72.68381,95.77332,75,3,67,85,72,2
ID17060303CL049_03,2002SLEWA037,Weir Creek,46.28977,96.41848,77,2.33,61,86,77,2
ID17060303CL020_02,2002SLEWA038,Robin Creek,70.55222,96.96981,82,3,78,86,83,2.67
ID17060303CL009_02,2002SLEWA039,No-see-um Creek,44.95985,99.5,45,1.67,40,95,46,1.67
ID17060303CL043_02,2002SLEWA040,Wendover Creek,66.05823,96.84119,66,3,66,92,66,2.33
ID17060306CL010_03T,2002SLEWA041,Lapwai Creek,NULL,57.41393,43,1,NULL,53,46,1
ID17060303CL041_03,2002SLEWA042,Imnamatnoon Creek,74.08096,86.43954,74,3,78,94,74,2.67
ID17060303CL042_02,2002SLEWA043,Parachute Creek,49.25011,NULL,75,2,44,,75,1.5
ID17060303CL044_02,2002SLEWA044,Badger Creek,62.7722,82.91666,70,2.67,57,81,70,2
ID17060303CL062_02,2002SLEWA045,Canyon Creek,70.52628,82.91666,66,3,68,88,66,2.33
ID17060306CL062_03,2002SLEWA046,Middle Potlatch Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL060_04,2002SLEWA047,Little Bear Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL046_04,2002SLEWA048,Cedar Creek,75.18246,76.99108,59,2.33,41,47,63,1.33
ID17060306CL032_02,2002SLEWA049,Musselshell Creek,57.78714,60.8007,47,1.33,48,79,47,1.33
ID17060306CL026_02,2002SLEWA050,Texas Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060306CL026_02,2002SLEWA051,Schmidt Creek,46.09021,95,63,2,43,100,63,2
ID17060306CL028_02,2002SLEWA052,Mud Creek,79.53945,82.91666,62,2.67,76,92,62,2.33
ID17060306CL032_02,2002SLEWA053,Gold Creek,56.45804,58.33333,35,1,43,73,35,1.33
ID17060306CL027_02,2002SLEWA054,Yakus Creek,78.32743,89.77329,69,3,73,93,64,2.67
ID17060303CL020_02,2002SLEWV001,Robin Creek,76.37393,NULL,80,3,77,NULL,80,3
ID17060303CL049_03,2002SLEWV002,Weir Creek,77.00728,NULL,71,3,77,NULL,71,2.5
ID17060209SL039_02,2002SLEWV003,North Fork Van Buren Creek,65.75644,NULL,74,3,59,NULL,74,2
ID17040208SK003_02a,2002SPOCA001,Gibson Jack Creek,82.98174,NULL,84,3,85,NULL,83,3
ID17040208SK024_03a,2002SPOCA002,Pocatello Creek,29.94485,NULL,45,0,52,NULL,45,1.5
ID17040208SK002_02,2002SPOCA003,City Creek,74.49281,NULL,76,3,73,NULL,76,3
ID17040208SK001_02c,2002SPOCA004,Papoose Creek,48.21661,NULL,59,2.5,54,NULL,60,2
ID17040208SK005_02,2002SPOCA005,Indian Creek,46.92291,NULL,59,2.5,67,NULL,59,2
ID17040208SK005_02,2002SPOCA006,Indian Creek,51.66807,NULL,48,2,62,NULL,48,2
ID17040208SK015_02a,2002SPOCA007,Mill Creek,53.73403,NULL,70,3,79,NULL,70,3
ID17040208SK015_03a,2002SPOCA008,Birch Creek,64.53873,94.37656,65,3,73,72,65,2.67
ID17040208SK014_02a,2002SPOCA009,Cherry Creek,62.29284,NULL,67,3,73,NULL,67,3
ID17040208SK006_02f,2002SPOCA010,Potter Creek,53.7802,NULL,37,2,65,NULL,37,1.5
ID17040208SK010_02a,2002SPOCA011,Garden Creek,57.05262,NULL,64,3,71,NULL,64,3
ID17040208SK010_02a,2002SPOCA012,Garden Creek,54.55461,NULL,44,2,55,NULL,45,2
ID17040208SK009_02b,2002SPOCA013,Goodenough Creek,59.38941,NULL,70,3,65,NULL,70,2.5
ID17040208SK008_02a,2002SPOCA014,Bell Marsh Creek,87.42564,NULL,76,3,88,NULL,75,3
ID17040208SK004_02b,2002SPOCA015,West Fork Mink Creek,70.92861,NULL,71,3,77,NULL,71,3
ID17040208SK023_02c,2002SPOCA016,Webb Creek,79.22057,NULL,86,3,79,NULL,85,3
ID17040208SK022_03,2002SPOCA017,Pebble Creek,73.68717,NULL,77,3,78,NULL,77,3
ID17040208SK021_03a,2002SPOCA018,Toponce Creek,50.41022,NULL,68,2.5,62,NULL,68,2.5
ID17040208SK016_02e,2002SPOCA019,Robbers Roost Creek,76.57166,NULL,70,3,80,NULL,70,3
ID17040208SK013_02b,2002SPOCA020,Yellow Dog Creek,58.90771,NULL,36,2,60,NULL,36,1.5
ID16010202BR014_02d,2002SPOCA021,Jacobson Creek,61.10268,87.88339,69,3,49,88,69,2
ID16020309BR001_03a,2002SPOCA022,Deep Creek,32.01129,35.59831,45,0,69,56,45,2
ID16010204BR001_04,2002SPOCA023,Malad River,17.90805,37.47224,6,0,7,63,6,1
ID16010204BR008_02a,2002SPOCA024,Elkhorn Creek,65.09015,NULL,55,2,70,NULL,60,2.5
ID16010204BR008_04,2002SPOCA025,Little Malad River,3.608492,NULL,25,0,0,NULL,25,1
ID16010202BR007_02a,2002SPOCA026,Strawberry Creek,28.3585,NULL,31,0,24,NULL,32,1
ID16010202BR007_03,2002SPOCA027,Mink Creek,43.42208,NULL,68,2.5,73,NULL,58,2.5
ID16010202BR007_02,2002SPOCA028,Birch Creek,63.7819,NULL,85,3,61,NULL,83,2.5
ID16010203BR002_03,2002SPOCA029,Logan River,50.55192,NULL,63,1.5,33,NULL,63,1
ID17040207SK029_03,2002SPOCA030,Cedar Creek,38.30076,NULL,38,1,53,NULL,40,1
ID17040207SK009_02b,2002SPOCA031,Poison Creek,41.87212,NULL,49,1,57,NULL,50,2
ID17040207SK002_02c,2002SPOCA032,Trail Creek,47.28902,NULL,70,2,58,NULL,75,2.5
ID17040207SK027_02b,2002SPOCA033,Poison Creek,47.40667,82.91666,51,1.67,60,91,53,2.33
ID17040207SK027_02,2002SPOCA034,Rawlins Creek,47.05291,27.069,38,0,49,72,40,1.33
ID17040207SK027_02a,2002SPOCA035,Horse Creek,68.50777,NULL,64,2.5,68,NULL,66,2.5
ID17040207SK005_02d,2002SPOCA036,Coyote Creek,46.34526,NULL,26,1,42,NULL,27,1
ID17040207SK005_02c,2002SPOCA037,Wood Creek,21.14917,NULL,37,0,49,NULL,38,1
ID17040207SK005_02e,2002SPOCA038,UNT to Sunday Creek,20.80838,NULL,14,0,21,NULL,14,1
ID17040207SK026_03,2002SPOCA039,Brush Creek,36.50989,NULL,29,1,31,NULL,29,1
ID17040207SK026_03,2002SPOCA040,Brush Creek,32.86211,NULL,42,0,42,NULL,43,1
ID17040207SK021_03,2002SPOCA041,Chippy Creek,38.44069,NULL,33,1,56,NULL,35,1.5
ID17040207SK021_02a,2002SPOCA042,Olsen Creek,71.06301,NULL,56,2,49,NULL,58,1.5
ID17040207SK016_02d,2002SPOCA043,Timber Creek,52.09077,NULL,64,2,52,NULL,64,1.5
ID17040207SK018_02a,2002SPOCA044,Lanes Creek,59.70985,71.51723,62,2.33,59,89,62,2
ID17040207SK022_03,2002SPOCA045,Sheep Creek,84.6493,NULL,74,3,62,NULL,79,3
ID17040207SK016_03a,2002SPOCA046,Diamond Creek,25.59642,NULL,57,0,40,NULL,57,1.5
ID17040207SK016_03a,2002SPOCA047,Diamond Creek,61.12076,NULL,47,2,47,NULL,47,1
ID17040207SK016_02a,2002SPOCA048,Diamond Creek,58.64364,NULL,77,2.5,53,NULL,77,2.5
ID17040105SK003_03,2002SPOCA049,Tincup Creek,62.14548,NULL,61,2.5,45,NULL,61,1.5
ID17040105SK003_02j,2002SPOCA050,Haderlie Creek,53.92855,NULL,32,1.5,34,NULL,32,1
ID17040105SK002_03a,2002SPOCA051,Squaw Creek,58.00711,NULL,61,2,55,NULL,61,2
ID17040105SK002_03,2002SPOCA052,Jackknife Creek,57.62315,NULL,63,2,53,NULL,63,2
ID17040105SK005_02c,2002SPOCA053,Deer Creek,79.03958,NULL,40,2,75,,40,2
ID17040105SK006_04,2002SPOCA054,Stump Creek,47.09043,NULL,40,1,47,NULL,40,1
ID17040105SK007_03,2002SPOCA055,Tygee Creek,27.36256,NULL,52,0,23,NULL,49,1
ID17040105SK007_02c,2002SPOCA056,Smoky Creek,54.76835,NULL,31,2,60,NULL,31,1.5
ID17040105SK008_04,2002SPOCA057,Crow Creek,43.36694,NULL,48,1,27,NULL,48,1
ID17040105SK008_03b,2002SPOCA058,Crow Creek,66.33225,NULL,55,2,63,NULL,56,2.5
ID16010201BR006_02c,2002SPOCA059,Stauffer Creek,78.88279,NULL,75,3,50,NULL,80,2
ID16010201BR006_02d,2002SPOCA060,Stauffer Creek,77.94441,NULL,49,2,56,NULL,54,1.5
ID16010201BR006_03,2002SPOCA061,Stauffer Creek,55.5077,NULL,28,1.5,36,NULL,32,1
ID16010102BR007_02a,2002SPOCA062,Giraffe Creek,61.40697,NULL,69,3,43,NULL,76,2
ID16010201BR020_02e,2002SPOCA063,Montpelier Creek,46.7137,NULL,43,1,49,NULL,43,1
ID16010201BR010_03,2002SPOCA064,North Creek,41.97112,NULL,48,1,34,NULL,51,1
ID16010201BR010_02b,2002SPOCA065,Emigration Creek,26.62898,NULL,67,0,26,NULL,72,1.5
ID16010203BR001_02a,2002SPOCA066,Beaver Creek,56.90598,NULL,63,3,45,NULL,62,1
ID16010201BR019_02a,2002SPOCA067,Fish Haven Creek,84.65981,NULL,79,3,74,NULL,84,3
ID16010201BR014_03a,2002SPOCA068,Bloomington Creek,73.59605,NULL,67,3,55,NULL,67,2
ID16010201BR002_02d,2002SPOCA069,Dunns Creek,48.11663,NULL,60,1.5,38,NULL,60,1
ID17040208SK023_03b,2002SPOCA070,Inman Creek,90.49561,NULL,72,3,86,NULL,72,3
ID17040208SK026_02a,2002SPOCA071,North Fork Pocatello Creek,57.96796,NULL,54,2.5,66,NULL,54,2
ID17040105SK007_02g,2002SPOCA072,Roberts Creek,55.98753,NULL,48,1.5,47,NULL,48,1
ID17040208SK023_02c,2002SPOCV010,Webb Creek,72.1696,NULL,77,3,77,NULL,78,3
ID17040208SK004_02b,2002SPOCV011,West Fork Mink Creek,79.16568,NULL,81,3,82,NULL,81,3
ID17040208SK008_02a,2002SPOCV012,Bell Marsh Creek,90.73332,NULL,68,3,82,NULL,67,3
ID17040213SK016_02,2002STWFA001,Pole Camp Creek,44.12669,NULL,40,1.5,50,NULL,40,1
ID17040213SK016_03,2002STWFA002,South Fork Shoshone Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK016_03,2002STWFA003,Shoshone Creek,53.013,NULL,36,2,61,NULL,36,1.5
ID17040213SK016_03,2002STWFA004,Shoshone Creek,50.05092,NULL,35,1.5,53,NULL,35,1
ID17040213SK016_02,2002STWFA005,Hopper Gulch Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK012_04,2002STWFA006,Shoshone Creek,53.24784,NULL,45,2,24,NULL,45,1.5
ID17040213SK011_04,2002STWFA007,Shoshone Creek,46.36077,NULL,36,1.5,13,NULL,36,1
ID17040213SK012_03A,2002STWFA008,Hot Creek,22.965,NULL,41,0,7,NULL,41,1
ID17040213SK014_03,2002STWFA009,Big Creek,43.11834,NULL,53,2,39,NULL,53,1.5
ID17040213SK011_04,2002STWFA010,Shoshone Creek,50.31244,NULL,48,1.5,72,NULL,48,2.5
ID17040213SK013_04,2002STWFA011,Shoshone Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK011_04,2002STWFA012,Shoshone Creek,51.99292,NULL,38,2,68,NULL,38,1.5
ID17040213SK011_04,2002STWFA013,Shoshone Creek,49.60761,NULL,60,2,66,NULL,60,2
ID17040213SK009_06,2002STWFA014,Salmon Falls Creek,55.4849,NULL,54,2.5,62,NULL,54,2
ID17040210SK021_03,2002STWFA015,Sublett Creek,44.62779,86.97669,53,2.33,47,90,53,1.67
ID17040212SK015_02,2002STWFA016,Mcmullen Creek,82.3144,NULL,42,2,73,NULL,42,2
ID17040212SK015_03,2002STWFA017,McMullen Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK018_04,2002STWFA018,Rock Creek,79.70804,81.08241,68,3,82,67,67,2.33
ID17040211SK008_04,2002STWFA019,Goose Creek,66.1149,32.56419,51,0,70,65,51,2
ID17040213SK015_02,2002STWFA020,Cottonwood Creek,63.91711,NULL,41,2,62,NULL,41,1.5
ID17040213SK015_02,2002STWFA021,Eagle Spring Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK015_02,2002STWFA022,Cottonwood Creek,68.43429,NULL,54,2.5,69,NULL,54,2.5
ID17040213SK015_02,2002STWFA023,Cottonwood Creek,36.15513,NULL,51,1,52,NULL,51,1.5
ID17040213SK014_02,2002STWFA024,Big Creek,54.68474,NULL,54,2,57,NULL,54,2
ID17040213SK008_03,2002STWFA025,China Creek,28.62721,NULL,29,0,55,NULL,29,1.5
ID17040213SK008_02,2002STWFA026,UNT to China Creek,26.72177,NULL,35,0,58,NULL,35,1.5
ID17040213SK008_02,2002STWFA027,China Creek,60.49009,NULL,42,2,44,NULL,42,1
ID17040213SK010_02,2002STWFA028,North Fork Salmon Falls Creek,77.33244,15.46862,38,0,56,69,38,1.67
ID17040213SK010_02,2002STWFA029,Rocky Canyon Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK010_02,2002STWFA030,Rocky Canyon Creek,66.64214,21.8292,49,0,59,94,49,2.33
ID17040212SK018_02,2002STWFA031,Harrington Fork,57.61855,86.33596,63,3,67,90,63,2.33
ID17040212SK018_03,2002STWFA032,Third Fork Rock Creek,64.81898,NULL,71,3,73,NULL,71,3
ID17040212SK018_03,2002STWFA033,Fourth Fork Rock Creek,46.1048,83.89027,61,2.33,66,72,61,2
ID17040212SK018_02,2002STWFA034,Fourth Fork Rock Creek,76.59672,84.26221,55,2.67,69,78,55,2.33
ID17040213SK016_02,2002STWFA035,Shoshone Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK016_02,2002STWFA036,Electric Spring Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK014_03,2002STWFA037,Hannahs Fork,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK000_02,2002STWFA038,North Fork Deep Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK000_03,2002STWFA039,Deep Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK000_02,2002STWFA040,Soldier Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK000_03,2002STWFA041,Deep Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK000_02,2002STWFA042,Green Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK000_02,2002STWFA043,Rice Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040212SK012_02,2002STWFA044,Desert Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040219SK018_03,2002STWFA045,Big Wood River,77.05577,NULL,62,3,71,NULL,59,2
ID17040219SK025_03,2002STWFA046,Greenhorn Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040219SK025_02,2002STWFA047,Mahoney Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040219SK025_02,2002STWFA048,Greenhorn Creek,78.76733,NULL,62,2.5,63,NULL,62,1.5
ID17040219SK019_02,2002STWFA049,Quigley Creek,43.04325,NULL,41,1,44,NULL,41,1
ID17040219SK008_02,2002STWFA050,Quigley Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040219SK008_02,2002STWFA051,Quigley Creek,51.05868,NULL,52,1.5,54,NULL,52,2
ID17040219SK027_02,2002STWFA052,Bullion Gulch Creek,53.2505,NULL,55,1.5,73,NULL,55,2.5
ID17040219SK027_03,2002STWFA053,Croy Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040219SK027_02,2002STWFA054,Croesus Gulch Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050102SW021_04,2002STWFA055,Jarbidge River,60.59825,80.34031,78,2.67,84,100,78,3
ID17040213SK008_02,2002STWFA056,Player Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040213SK005_03,2002STWFA057,House Creek,69.26528,18.33302,47,0,56,75,47,2
ID17040213SK004_0L,2002STWFA058,Cedar Creek Reservoir,69.17799,68.12081,29,2,72,83,29,2
ID17040213SK006_02,2002STWFA059,Cedar Creek,43.63142,69.49594,70,2.33,49,89,70,2
ID17040211SK007_02,2002STWFA060,Trout Creek,35.48508,33.53395,55,0,53,98,55,2
ID17050102SW021_04,2002STWFV007,Jarbidge River,73.01221,99.90376,63,3,79,98,63,3
ID17040211SK008_03,2002STWFV008,Goose Creek,51.48486,55,65,2.33,63,60,65,2
ID17040211SK007_02,2002STWFV009,Trout Creek,55.35796,43.14896,48,1.67,50,89,48,1.67
ID17050104SW026_05,2003SBOIA001,Deep Creek,51.65863,NULL,42,2,51,NULL,42,1
ID17050101SW012_03,2003SBOIA002,Little Canyon Creek,69.48154,NULL,73,3,68,NULL,73,2.5
ID17060210SL005_02,2003SBOIA003,Boulder Creek,86.00674,NULL,74,3,,NULL,,
ID17060210SL001_02a,2003SBOIA004,Indian Creek,78.98844,NULL,63,2.5,69,NULL,68,2.5
ID17050123SW015_03,2003SBOIA005,Mud Creek,18.08671,NULL,28,0,,NULL,,
ID17060210SL001_03,2003SBOIA006,Squaw Creek,79.64925,92.34053,77,3,67,100,82,3
ID17050108SW019_03,2003SBOIA007,Trout Creek,70.58606,NULL,53,2,76,NULL,53,2.5
ID17050108SW022_02,2003SBOIA008,Soda Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050108SW022_03,2003SBOIA009,Soda Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050108SW013_03,2003SBOIA010,Rock Creek,49.54026,NULL,37,1.5,64,NULL,37,1.5
ID17050101SW004_03,2003SBOIA011,Browns Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW007_02,2003SBOIA012,UNT to Pot Hole Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW016_03,2003SBOIA013,Bennett Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW015_02,2003SBOIA014,Ryegrass Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW014_03,2003SBOIA015,Cold Springs Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW014_03,2003SBOIA016,Cold Springs Creek,76.63001,NULL,71,3,81,NULL,71,3
ID17050101SW024_03,2003SBOIA017,Long Tom Creek,37.74871,71.54433,45,1.33,51,78,45,1.67
ID17050101SW013_02,2003SBOIA018,Alkali Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW010_03,2003SBOIA019,King Hill Creek,38.69997,38.62967,57,0,57,85,57,2
ID17050113SW010_05,2003SBOIA020,Lime Creek,73.54562,80.79764,61,2.33,57,77,66,2
ID17050201SW014_02,2003SBOIA021,Middle Brownlee Creek,84.60662,70.06116,60,2.67,65,100,55,2.67
ID17050120SW021_02,2003SBOIA022,Middle Fork Big Pine Creek,71.79398,91.0616,67,3,69,72,67,2
ID17050122SW017_03,2003SBOIA023,Big Willow Creek,60.05345,45.55938,67,2.33,71,85,67,2.67
ID17050102SW003_04,2003SBOIA024,Little Jacks Creek,50.68364,88.82854,71,2.67,64,68,71,2
ID17050123SW020_02,2003SBOIA025,Twentymile Creek,75.93987,NULL,75,3,70,NULL,75,2.5
ID17060210SL005_03,2003SBOIA026,Boulder Creek,74.92441,88.5,68,3,,,,
ID17060210SL014_03,2003SBOIA027,Hazard Creek,72.01913,90.36919,81,3,70,77,81,2.67
ID17050113SW010_04,2003SBOIA028,Lime Creek,57.82895,NULL,64,3,42,NULL,59,1
ID17050122SW014_03,2003SBOIA029,Second Fork Squaw Creek,72.78644,NULL,61,2.5,86,NULL,66,3
ID17060210SL002_04,2003SBOIA030,Rapid River,67.27021,86.37916,73,3,,,,
ID17060210SL001_05,2003SBOIA031,Little Salmon River,55.11602,78.71239,48,1.67,58,87,48,1.67
ID17060210SL015_03,2003SBOIA032,Hard Creek,56.00873,64.87402,75,2,40,80,75,1.67
ID17050101SW023_04,2003SBOIA033,Canyon Creek,NULL,NULL,10,1,NULL,NULL,,
ID17050101SW012_03a,2003SBOIA034,Little Canyon Creek,14.58975,NULL,33,0,7,NULL,33,1
ID17050120SW016_02,2003SBOIA035,Warm Springs Creek,66.43268,NULL,68,3,56,NULL,68,2
ID17050101SW024_02,2003SBOIA036,Pony Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050101SW016_03,2003SBOIA037,Bennett Creek,41.73347,37.01236,52,0,,,,
ID17050123SW018_02,2003SBOIA038,Elip Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050108SW004_03,2003SBOIA039,Jordan Creek,44.61941,36.88311,49,0,64,87,49,2
ID17050108SW017_03,2003SBOIA040,Flint Creek,75.5306,95.76545,45,2.33,73,68,45,2
ID17050108SW012_04,2003SBOIA041,Josephine Creek,45.32493,NULL,44,1.5,50,NULL,45,1.5
ID17050108SW010_04,2003SBOIA042,Rock Creek,42.27772,36.75193,50,0,46,83,50,1.67
ID17050108SW016_02,2003SBOIA043,Deer Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050108SW004_02,2003SBOIA044,Goose Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17050108SW004_03,2003SBOIA045,Jordan Creek,78.81932,83.84774,64,3,80,100,64,3
ID17050108SW003_02,2003SBOIA046,Williams Creek,80.30392,91.59878,63,3,77,89,63,2.67
